NGO,district,match,urgency,fitness_score
Relief Nepal Nawalpur #1,Rukum (West),100.0,62.16,84.86
Relief Nepal Nawalpur #1,Rupandehi,100.0,59.5,83.8
Relief Nepal Nawalpur #1,Salyan,100.0,52.66,81.07
Relief Nepal Nawalpur #1,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Nawalpur #1,Saptari,100.0,59.66,83.86
Relief Nepal Nawalpur #1,Sarlahi,100.0,64.32,85.73
Relief Nepal Nawalpur #1,Sindhuli,50.0,46.7,48.68
Relief Nepal Nawalpur #1,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Nawalpur #1,Siraha,100.0,46.54,78.62
Relief Nepal Nawalpur #1,Solukhumbu,50.0,42.8,47.12
Relief Nepal Nawalpur #1,Sunsari,100.0,50.86,80.35
Relief Nepal Nawalpur #1,Surkhet,100.0,63.47,85.39
Relief Nepal Nawalpur #1,Syangja,100.0,54.21,81.68
Relief Nepal Nawalpur #1,Tanahun,100.0,62.7,85.08
Relief Nepal Nawalpur #1,Taplejung,100.0,53.6,81.44
Relief Nepal Nawalpur #1,Terhathum,100.0,66.04,86.42
Relief Nepal Nawalpur #1,Udayapur,50.0,35.95,44.38
Relief Nepal Nawalpur #2,Achham,100.0,62.75,85.1
Relief Nepal Nawalpur #2,Arghakhanchi,100.0,71.47,88.59
Relief Nepal Nawalpur #2,Baglung,100.0,52.63,81.05
Relief Nepal Nawalpur #2,Baitadi,100.0,69.89,87.96
Relief Nepal Nawalpur #2,Bajhang,100.0,67.1,86.84
Relief Nepal Nawalpur #2,Bajura,100.0,63.77,85.51
Relief Nepal Nawalpur #2,Banke,100.0,64.48,85.79
Relief Nepal Nawalpur #2,Bara,100.0,57.38,82.95
Relief Nepal Nawalpur #2,Bardiya,100.0,47.41,78.96
Relief Nepal Nawalpur #2,Bhaktapur,100.0,61.9,84.76
Relief Nepal Nawalpur #2,Bhojpur,50.0,39.3,45.72
Relief Nepal Nawalpur #2,Chitwan,50.0,40.45,46.18
Relief Nepal Nawalpur #2,Dadeldhura,100.0,71.21,88.48
Relief Nepal Nawalpur #2,Dailekh,100.0,59.2,83.68
Relief Nepal Nawalpur #2,Dang,100.0,54.8,81.92
Relief Nepal Nawalpur #2,Darchula,100.0,66.16,86.46
Relief Nepal Nawalpur #2,Dhading,100.0,74.0,89.6
Relief Nepal Nawalpur #2,Dhankuta,100.0,63.64,85.46
Relief Nepal Nawalpur #2,Dhanusha,100.0,57.27,82.91
Relief Nepal Nawalpur #2,Dolakha,100.0,75.1,90.04
Relief Nepal Nawalpur #2,Dolpa,100.0,55.32,82.13
Relief Nepal Nawalpur #2,Doti,100.0,71.28,88.51
Relief Nepal Nawalpur #2,Gorkha,100.0,79.1,91.64
Relief Nepal Nawalpur #2,Gulmi,100.0,48.32,79.33
Relief Nepal Nawalpur #2,Humla,100.0,69.08,87.63
Relief Nepal Nawalpur #2,Ilam,100.0,58.62,83.45
Relief Nepal Nawalpur #2,Jajarkot,100.0,53.69,81.47
Relief Nepal Nawalpur #2,Jhapa,100.0,52.21,80.88
Relief Nepal Nawalpur #2,Jumla,100.0,52.45,80.98
Relief Nepal Nawalpur #2,Kailali,100.0,56.18,82.47
Relief Nepal Nawalpur #2,Kalikot,100.0,55.37,82.15
Relief Nepal Nawalpur #2,Kanchanpur,100.0,60.94,84.37
Relief Nepal Nawalpur #2,Kapilvastu,100.0,65.85,86.34
Relief Nepal Nawalpur #2,Kaski,100.0,64.39,85.75
Relief Nepal Nawalpur #2,Kathmandu,100.0,60.65,84.26
Relief Nepal Nawalpur #2,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Nawalpur #2,Khotang,50.0,41.25,46.5
Relief Nepal Nawalpur #2,Lalitpur,100.0,57.1,82.84
Relief Nepal Nawalpur #2,Lamjung,50.0,46.7,48.68
Relief Nepal Nawalpur #2,Mahottari,100.0,58.84,83.54
Relief Nepal Nawalpur #2,Makwanpur,100.0,51.2,80.48
Relief Nepal Nawalpur #2,Manang,100.0,54.58,81.83
Relief Nepal Nawalpur #2,Morang,100.0,57.53,83.01
Relief Nepal Nawalpur #2,Mugu,100.0,52.87,81.15
Relief Nepal Nawalpur #2,Mustang,100.0,69.51,87.8
Relief Nepal Nawalpur #2,Myagdi,100.0,60.77,84.31
Relief Nepal Nawalpur #2,Nawalpur,100.0,58.64,83.46
Relief Nepal Nawalpur #2,Nuwakot,100.0,69.9,87.96
Relief Nepal Nawalpur #2,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Nawalpur #2,Palpa,100.0,52.98,81.19
Relief Nepal Nawalpur #2,Panchthar,100.0,44.98,77.99
Relief Nepal Nawalpur #2,Parasi,100.0,51.52,80.61
Relief Nepal Nawalpur #2,Parbat,100.0,66.99,86.79
Relief Nepal Nawalpur #2,Parsa,100.0,57.2,82.88
Relief Nepal Nawalpur #2,Pyuthan,100.0,61.13,84.45
Relief Nepal Nawalpur #2,Ramechhap,100.0,70.45,88.18
Relief Nepal Nawalpur #2,Rasuwa,100.0,65.78,86.31
Relief Nepal Nawalpur #2,Rautahat,100.0,57.41,82.96
Relief Nepal Nawalpur #2,Rolpa,100.0,62.17,84.87
Relief Nepal Nawalpur #2,Rukum (East),100.0,44.16,77.66
Relief Nepal Nawalpur #2,Rukum (West),100.0,62.16,84.86
Relief Nepal Nawalpur #2,Rupandehi,100.0,59.5,83.8
Relief Nepal Nawalpur #2,Salyan,100.0,52.66,81.07
Relief Nepal Nawalpur #2,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Nawalpur #2,Saptari,100.0,59.66,83.86
Relief Nepal Nawalpur #2,Sarlahi,100.0,64.32,85.73
Relief Nepal Nawalpur #2,Sindhuli,50.0,46.7,48.68
Relief Nepal Nawalpur #2,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Nawalpur #2,Siraha,100.0,46.54,78.62
Relief Nepal Nawalpur #2,Solukhumbu,50.0,42.8,47.12
Relief Nepal Nawalpur #2,Sunsari,100.0,50.86,80.35
Relief Nepal Nawalpur #2,Surkhet,100.0,63.47,85.39
Relief Nepal Nawalpur #2,Syangja,100.0,54.21,81.68
Relief Nepal Nawalpur #2,Tanahun,100.0,62.7,85.08
Relief Nepal Nawalpur #2,Taplejung,100.0,53.6,81.44
Relief Nepal Nawalpur #2,Terhathum,100.0,66.04,86.42
Relief Nepal Nawalpur #2,Udayapur,50.0,35.95,44.38
Relief Nepal Nuwakot #1,Achham,100.0,62.75,85.1
Relief Nepal Nuwakot #1,Arghakhanchi,100.0,71.47,88.59
Relief Nepal Nuwakot #1,Baglung,100.0,52.63,81.05
Relief Nepal Nuwakot #1,Baitadi,100.0,69.89,87.96
Relief Nepal Nuwakot #1,Bajhang,100.0,67.1,86.84
Relief Nepal Nuwakot #1,Bajura,100.0,63.77,85.51
Relief Nepal Nuwakot #1,Banke,100.0,64.48,85.79
Relief Nepal Nuwakot #1,Bara,100.0,57.38,82.95
Relief Nepal Nuwakot #1,Bardiya,100.0,47.41,78.96
Relief Nepal Nuwakot #1,Bhaktapur,100.0,61.9,84.76
Relief Nepal Nuwakot #1,Bhojpur,50.0,39.3,45.72
Relief Nepal Nuwakot #1,Chitwan,50.0,40.45,46.18
Relief Nepal Nuwakot #1,Dadeldhura,100.0,71.21,88.48
Relief Nepal Nuwakot #1,Dailekh,100.0,59.2,83.68
Relief Nepal Nuwakot #1,Dang,100.0,54.8,81.92
Relief Nepal Nuwakot #1,Darchula,100.0,66.16,86.46
Relief Nepal Nuwakot #1,Dhading,100.0,74.0,89.6
Relief Nepal Nuwakot #1,Dhankuta,100.0,63.64,85.46
Relief Nepal Nuwakot #1,Dhanusha,100.0,57.27,82.91
Relief Nepal Nuwakot #1,Dolakha,100.0,75.1,90.04
Relief Nepal Nuwakot #1,Dolpa,100.0,55.32,82.13
Relief Nepal Nuwakot #1,Doti,100.0,71.28,88.51
Relief Nepal Nuwakot #1,Gorkha,100.0,79.1,91.64
Relief Nepal Nuwakot #1,Gulmi,100.0,48.32,79.33
Relief Nepal Nuwakot #1,Humla,100.0,69.08,87.63
Relief Nepal Nuwakot #1,Ilam,100.0,58.62,83.45
Relief Nepal Nuwakot #1,Jajarkot,100.0,53.69,81.47
Relief Nepal Nuwakot #1,Jhapa,100.0,52.21,80.88
Relief Nepal Nuwakot #1,Jumla,100.0,52.45,80.98
Relief Nepal Nuwakot #1,Kailali,100.0,56.18,82.47
Relief Nepal Nuwakot #1,Kalikot,100.0,55.37,82.15
Relief Nepal Nuwakot #1,Kanchanpur,100.0,60.94,84.37
Relief Nepal Nuwakot #1,Kapilvastu,100.0,65.85,86.34
Relief Nepal Nuwakot #1,Kaski,100.0,64.39,85.75
Relief Nepal Nuwakot #1,Kathmandu,100.0,60.65,84.26
Relief Nepal Nuwakot #1,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Nuwakot #1,Khotang,50.0,41.25,46.5
Relief Nepal Nuwakot #1,Lalitpur,100.0,57.1,82.84
Relief Nepal Nuwakot #1,Lamjung,50.0,46.7,48.68
Relief Nepal Nuwakot #1,Mahottari,100.0,58.84,83.54
Relief Nepal Nuwakot #1,Makwanpur,100.0,51.2,80.48
Relief Nepal Nuwakot #1,Manang,100.0,54.58,81.83
Relief Nepal Nuwakot #1,Morang,100.0,57.53,83.01
Relief Nepal Nuwakot #1,Mugu,100.0,52.87,81.15
Relief Nepal Nuwakot #1,Mustang,100.0,69.51,87.8
Relief Nepal Nuwakot #1,Myagdi,100.0,60.77,84.31
Relief Nepal Nuwakot #1,Nawalpur,100.0,58.64,83.46
Relief Nepal Nuwakot #1,Nuwakot,100.0,69.9,87.96
Relief Nepal Nuwakot #1,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Nuwakot #1,Palpa,100.0,52.98,81.19
Relief Nepal Nuwakot #1,Panchthar,100.0,44.98,77.99
Relief Nepal Nuwakot #1,Parasi,100.0,51.52,80.61
Relief Nepal Nuwakot #1,Parbat,100.0,66.99,86.79
Relief Nepal Nuwakot #1,Parsa,100.0,57.2,82.88
Relief Nepal Nuwakot #1,Pyuthan,100.0,61.13,84.45
Relief Nepal Nuwakot #1,Ramechhap,100.0,70.45,88.18
Relief Nepal Nuwakot #1,Rasuwa,100.0,65.78,86.31
Relief Nepal Nuwakot #1,Rautahat,100.0,57.41,82.96
Relief Nepal Nuwakot #1,Rolpa,100.0,62.17,84.87
Relief Nepal Nuwakot #1,Rukum (East),100.0,44.16,77.66
Relief Nepal Nuwakot #1,Rukum (West),100.0,62.16,84.86
Relief Nepal Nuwakot #1,Rupandehi,100.0,59.5,83.8
Relief Nepal Nuwakot #1,Salyan,100.0,52.66,81.07
Relief Nepal Nuwakot #1,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Nuwakot #1,Saptari,100.0,59.66,83.86
Relief Nepal Nuwakot #1,Sarlahi,100.0,64.32,85.73
Relief Nepal Nuwakot #1,Sindhuli,50.0,46.7,48.68
Relief Nepal Nuwakot #1,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Nuwakot #1,Siraha,100.0,46.54,78.62
Relief Nepal Nuwakot #1,Solukhumbu,50.0,42.8,47.12
Relief Nepal Nuwakot #1,Sunsari,100.0,50.86,80.35
Relief Nepal Nuwakot #1,Surkhet,100.0,63.47,85.39
Relief Nepal Nuwakot #1,Syangja,100.0,54.21,81.68
Relief Nepal Nuwakot #1,Tanahun,100.0,62.7,85.08
Relief Nepal Nuwakot #1,Taplejung,100.0,53.6,81.44
Relief Nepal Nuwakot #1,Terhathum,100.0,66.04,86.42
Relief Nepal Nuwakot #1,Udayapur,50.0,35.95,44.38
Relief Nepal Nuwakot #2,Achham,100.0,62.75,85.1
Relief Nepal Nuwakot #2,Arghakhanchi,100.0,71.47,88.59
Relief Nepal Nuwakot #2,Baglung,100.0,52.63,81.05
Relief Nepal Nuwakot #2,Baitadi,100.0,69.89,87.96
Relief Nepal Nuwakot #2,Bajhang,100.0,67.1,86.84
Relief Nepal Nuwakot #2,Bajura,100.0,63.77,85.51
Relief Nepal Nuwakot #2,Banke,100.0,64.48,85.79
Relief Nepal Nuwakot #2,Bara,100.0,57.38,82.95
Relief Nepal Nuwakot #2,Bardiya,100.0,47.41,78.96
Relief Nepal Nuwakot #2,Bhaktapur,100.0,61.9,84.76
Relief Nepal Nuwakot #2,Bhojpur,50.0,39.3,45.72
Relief Nepal Nuwakot #2,Chitwan,50.0,40.45,46.18
Relief Nepal Nuwakot #2,Dadeldhura,100.0,71.21,88.48
Relief Nepal Nuwakot #2,Dailekh,100.0,59.2,83.68
Relief Nepal Nuwakot #2,Dang,100.0,54.8,81.92
Relief Nepal Nuwakot #2,Darchula,100.0,66.16,86.46
Relief Nepal Nuwakot #2,Dhading,100.0,74.0,89.6
Relief Nepal Nuwakot #2,Dhankuta,100.0,63.64,85.46
Relief Nepal Nuwakot #2,Dhanusha,100.0,57.27,82.91
Relief Nepal Nuwakot #2,Dolakha,100.0,75.1,90.04
Relief Nepal Nuwakot #2,Dolpa,100.0,55.32,82.13
Relief Nepal Nuwakot #2,Doti,100.0,71.28,88.51
Relief Nepal Nuwakot #2,Gorkha,100.0,79.1,91.64
Relief Nepal Nuwakot #2,Gulmi,100.0,48.32,79.33
Relief Nepal Nuwakot #2,Humla,100.0,69.08,87.63
Relief Nepal Nuwakot #2,Ilam,100.0,58.62,83.45
Relief Nepal Nuwakot #2,Jajarkot,100.0,53.69,81.47
Relief Nepal Nuwakot #2,Jhapa,100.0,52.21,80.88
Relief Nepal Nuwakot #2,Jumla,100.0,52.45,80.98
Relief Nepal Nuwakot #2,Kailali,100.0,56.18,82.47
Relief Nepal Nuwakot #2,Kalikot,100.0,55.37,82.15
Relief Nepal Nuwakot #2,Kanchanpur,100.0,60.94,84.37
Relief Nepal Nuwakot #2,Kapilvastu,100.0,65.85,86.34
Relief Nepal Nuwakot #2,Kaski,100.0,64.39,85.75
Relief Nepal Nuwakot #2,Kathmandu,100.0,60.65,84.26
Relief Nepal Nuwakot #2,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Nuwakot #2,Khotang,50.0,41.25,46.5
Relief Nepal Nuwakot #2,Lalitpur,100.0,57.1,82.84
Relief Nepal Nuwakot #2,Lamjung,50.0,46.7,48.68
Relief Nepal Nuwakot #2,Mahottari,100.0,58.84,83.54
Relief Nepal Nuwakot #2,Makwanpur,100.0,51.2,80.48
Relief Nepal Nuwakot #2,Manang,100.0,54.58,81.83
Relief Nepal Nuwakot #2,Morang,100.0,57.53,83.01
Relief Nepal Nuwakot #2,Mugu,100.0,52.87,81.15
Relief Nepal Nuwakot #2,Mustang,100.0,69.51,87.8
Relief Nepal Nuwakot #2,Myagdi,100.0,60.77,84.31
Relief Nepal Nuwakot #2,Nawalpur,100.0,58.64,83.46
Relief Nepal Nuwakot #2,Nuwakot,100.0,69.9,87.96
Relief Nepal Nuwakot #2,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Nuwakot #2,Palpa,100.0,52.98,81.19
Relief Nepal Nuwakot #2,Panchthar,100.0,44.98,77.99
Relief Nepal Nuwakot #2,Parasi,100.0,51.52,80.61
Relief Nepal Nuwakot #2,Parbat,100.0,66.99,86.79
Relief Nepal Nuwakot #2,Parsa,100.0,57.2,82.88
Relief Nepal Nuwakot #2,Pyuthan,100.0,61.13,84.45
Relief Nepal Nuwakot #2,Ramechhap,100.0,70.45,88.18
Relief Nepal Nuwakot #2,Rasuwa,100.0,65.78,86.31
Relief Nepal Nuwakot #2,Rautahat,100.0,57.41,82.96
Relief Nepal Nuwakot #2,Rolpa,100.0,62.17,84.87
Relief Nepal Nuwakot #2,Rukum (East),100.0,44.16,77.66
Relief Nepal Nuwakot #2,Rukum (West),100.0,62.16,84.86
Relief Nepal Nuwakot #2,Rupandehi,100.0,59.5,83.8
Relief Nepal Nuwakot #2,Salyan,100.0,52.66,81.07
Relief Nepal Nuwakot #2,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Nuwakot #2,Saptari,100.0,59.66,83.86
Relief Nepal Nuwakot #2,Sarlahi,100.0,64.32,85.73
Relief Nepal Nuwakot #2,Sindhuli,50.0,46.7,48.68
Relief Nepal Nuwakot #2,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Nuwakot #2,Siraha,100.0,46.54,78.62
Relief Nepal Nuwakot #2,Solukhumbu,50.0,42.8,47.12
Relief Nepal Nuwakot #2,Sunsari,100.0,50.86,80.35
Relief Nepal Nuwakot #2,Surkhet,100.0,63.47,85.39
Relief Nepal Nuwakot #2,Syangja,100.0,54.21,81.68
Relief Nepal Nuwakot #2,Tanahun,100.0,62.7,85.08
Relief Nepal Nuwakot #2,Taplejung,100.0,53.6,81.44
Relief Nepal Nuwakot #2,Terhathum,100.0,66.04,86.42
Relief Nepal Nuwakot #2,Udayapur,50.0,35.95,44.38
Relief Nepal Okhaldhunga #1,Achham,100.0,62.75,85.1
Relief Nepal Okhaldhunga #1,Arghakhanchi,100.0,71.47,88.59
Relief Nepal Okhaldhunga #1,Baglung,100.0,52.63,81.05
Relief Nepal Okhaldhunga #1,Baitadi,100.0,69.89,87.96
Relief Nepal Okhaldhunga #1,Bajhang,100.0,67.1,86.84
Relief Nepal Okhaldhunga #1,Bajura,100.0,63.77,85.51
Relief Nepal Okhaldhunga #1,Banke,100.0,64.48,85.79
Relief Nepal Okhaldhunga #1,Bara,100.0,57.38,82.95
Relief Nepal Okhaldhunga #1,Bardiya,100.0,47.41,78.96
Relief Nepal Okhaldhunga #1,Bhaktapur,100.0,61.9,84.76
Relief Nepal Okhaldhunga #1,Bhojpur,50.0,39.3,45.72
Relief Nepal Okhaldhunga #1,Chitwan,50.0,40.45,46.18
Relief Nepal Okhaldhunga #1,Dadeldhura,100.0,71.21,88.48
Relief Nepal Okhaldhunga #1,Dailekh,100.0,59.2,83.68
Relief Nepal Okhaldhunga #1,Dang,100.0,54.8,81.92
Relief Nepal Okhaldhunga #1,Darchula,100.0,66.16,86.46
Relief Nepal Okhaldhunga #1,Dhading,100.0,74.0,89.6
Relief Nepal Okhaldhunga #1,Dhankuta,100.0,63.64,85.46
Relief Nepal Okhaldhunga #1,Dhanusha,100.0,57.27,82.91
Relief Nepal Okhaldhunga #1,Dolakha,100.0,75.1,90.04
Relief Nepal Okhaldhunga #1,Dolpa,100.0,55.32,82.13
Relief Nepal Okhaldhunga #1,Doti,100.0,71.28,88.51
Relief Nepal Okhaldhunga #1,Gorkha,100.0,79.1,91.64
Relief Nepal Okhaldhunga #1,Gulmi,100.0,48.32,79.33
Relief Nepal Okhaldhunga #1,Humla,100.0,69.08,87.63
Relief Nepal Okhaldhunga #1,Ilam,100.0,58.62,83.45
Relief Nepal Okhaldhunga #1,Jajarkot,100.0,53.69,81.47
Relief Nepal Okhaldhunga #1,Jhapa,100.0,52.21,80.88
Relief Nepal Okhaldhunga #1,Jumla,100.0,52.45,80.98
Relief Nepal Okhaldhunga #1,Kailali,100.0,56.18,82.47
Relief Nepal Okhaldhunga #1,Kalikot,100.0,55.37,82.15
Relief Nepal Okhaldhunga #1,Kanchanpur,100.0,60.94,84.37
Relief Nepal Okhaldhunga #1,Kapilvastu,100.0,65.85,86.34
Relief Nepal Okhaldhunga #1,Kaski,100.0,64.39,85.75
Relief Nepal Okhaldhunga #1,Kathmandu,100.0,60.65,84.26
Relief Nepal Okhaldhunga #1,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Okhaldhunga #1,Khotang,50.0,41.25,46.5
Relief Nepal Okhaldhunga #1,Lalitpur,100.0,57.1,82.84
Relief Nepal Okhaldhunga #1,Lamjung,50.0,46.7,48.68
Relief Nepal Okhaldhunga #1,Mahottari,100.0,58.84,83.54
Relief Nepal Okhaldhunga #1,Makwanpur,100.0,51.2,80.48
Relief Nepal Okhaldhunga #1,Manang,100.0,54.58,81.83
Relief Nepal Okhaldhunga #1,Morang,100.0,57.53,83.01
Relief Nepal Okhaldhunga #1,Mugu,100.0,52.87,81.15
Relief Nepal Okhaldhunga #1,Mustang,100.0,69.51,87.8
Relief Nepal Okhaldhunga #1,Myagdi,100.0,60.77,84.31
Relief Nepal Okhaldhunga #1,Nawalpur,100.0,58.64,83.46
Relief Nepal Okhaldhunga #1,Nuwakot,100.0,69.9,87.96
Relief Nepal Okhaldhunga #1,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Okhaldhunga #1,Palpa,100.0,52.98,81.19
Relief Nepal Okhaldhunga #1,Panchthar,100.0,44.98,77.99
Relief Nepal Okhaldhunga #1,Parasi,100.0,51.52,80.61
Relief Nepal Okhaldhunga #1,Parbat,100.0,66.99,86.79
Relief Nepal Okhaldhunga #1,Parsa,100.0,57.2,82.88
Relief Nepal Okhaldhunga #1,Pyuthan,100.0,61.13,84.45
Relief Nepal Okhaldhunga #1,Ramechhap,100.0,70.45,88.18
Relief Nepal Okhaldhunga #1,Rasuwa,100.0,65.78,86.31
Relief Nepal Okhaldhunga #1,Rautahat,100.0,57.41,82.96
Relief Nepal Okhaldhunga #1,Rolpa,100.0,62.17,84.87
Relief Nepal Okhaldhunga #1,Rukum (East),100.0,44.16,77.66
Relief Nepal Okhaldhunga #1,Rukum (West),100.0,62.16,84.86
Relief Nepal Okhaldhunga #1,Rupandehi,100.0,59.5,83.8
Relief Nepal Okhaldhunga #1,Salyan,100.0,52.66,81.07
Relief Nepal Okhaldhunga #1,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Okhaldhunga #1,Saptari,100.0,59.66,83.86
Relief Nepal Okhaldhunga #1,Sarlahi,100.0,64.32,85.73
Relief Nepal Okhaldhunga #1,Sindhuli,50.0,46.7,48.68
Relief Nepal Okhaldhunga #1,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Okhaldhunga #1,Siraha,100.0,46.54,78.62
Relief Nepal Okhaldhunga #1,Solukhumbu,50.0,42.8,47.12
Relief Nepal Okhaldhunga #1,Sunsari,100.0,50.86,80.35
Relief Nepal Okhaldhunga #1,Surkhet,100.0,63.47,85.39
Relief Nepal Okhaldhunga #1,Syangja,100.0,54.21,81.68
Relief Nepal Okhaldhunga #1,Tanahun,100.0,62.7,85.08
Relief Nepal Okhaldhunga #1,Taplejung,100.0,53.6,81.44
Relief Nepal Okhaldhunga #1,Terhathum,100.0,66.04,86.42
Relief Nepal Okhaldhunga #1,Udayapur,50.0,35.95,44.38
Relief Nepal Okhaldhunga #2,Achham,100.0,62.75,85.1
Relief Nepal Okhaldhunga #2,Arghakhanchi,100.0,71.47,88.59
Relief Nepal Okhaldhunga #2,Baglung,100.0,52.63,81.05
Relief Nepal Okhaldhunga #2,Baitadi,100.0,69.89,87.96
Relief Nepal Okhaldhunga #2,Bajhang,100.0,67.1,86.84
Relief Nepal Okhaldhunga #2,Bajura,100.0,63.77,85.51
Relief Nepal Okhaldhunga #2,Banke,100.0,64.48,85.79
Relief Nepal Okhaldhunga #2,Bara,100.0,57.38,82.95
Relief Nepal Okhaldhunga #2,Bardiya,100.0,47.41,78.96
Relief Nepal Okhaldhunga #2,Bhaktapur,100.0,61.9,84.76
Relief Nepal Okhaldhunga #2,Bhojpur,50.0,39.3,45.72
Relief Nepal Okhaldhunga #2,Chitwan,50.0,40.45,46.18
Relief Nepal Okhaldhunga #2,Dadeldhura,100.0,71.21,88.48
Relief Nepal Okhaldhunga #2,Dailekh,100.0,59.2,83.68
Relief Nepal Okhaldhunga #2,Dang,100.0,54.8,81.92
Relief Nepal Okhaldhunga #2,Darchula,100.0,66.16,86.46
Relief Nepal Okhaldhunga #2,Dhading,100.0,74.0,89.6
Relief Nepal Okhaldhunga #2,Dhankuta,100.0,63.64,85.46
Relief Nepal Okhaldhunga #2,Dhanusha,100.0,57.27,82.91
Relief Nepal Okhaldhunga #2,Dolakha,100.0,75.1,90.04
Relief Nepal Okhaldhunga #2,Dolpa,100.0,55.32,82.13
Relief Nepal Okhaldhunga #2,Doti,100.0,71.28,88.51
Relief Nepal Okhaldhunga #2,Gorkha,100.0,79.1,91.64
Relief Nepal Okhaldhunga #2,Gulmi,100.0,48.32,79.33
Relief Nepal Okhaldhunga #2,Humla,100.0,69.08,87.63
Relief Nepal Okhaldhunga #2,Ilam,100.0,58.62,83.45
Relief Nepal Okhaldhunga #2,Jajarkot,100.0,53.69,81.47
Relief Nepal Okhaldhunga #2,Jhapa,100.0,52.21,80.88
Relief Nepal Okhaldhunga #2,Jumla,100.0,52.45,80.98
Relief Nepal Okhaldhunga #2,Kailali,100.0,56.18,82.47
Relief Nepal Okhaldhunga #2,Kalikot,100.0,55.37,82.15
Relief Nepal Okhaldhunga #2,Kanchanpur,100.0,60.94,84.37
Relief Nepal Okhaldhunga #2,Kapilvastu,100.0,65.85,86.34
Relief Nepal Okhaldhunga #2,Kaski,100.0,64.39,85.75
Relief Nepal Okhaldhunga #2,Kathmandu,100.0,60.65,84.26
Relief Nepal Okhaldhunga #2,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Okhaldhunga #2,Khotang,50.0,41.25,46.5
Relief Nepal Okhaldhunga #2,Lalitpur,100.0,57.1,82.84
Relief Nepal Okhaldhunga #2,Lamjung,50.0,46.7,48.68
Relief Nepal Okhaldhunga #2,Mahottari,100.0,58.84,83.54
Relief Nepal Okhaldhunga #2,Makwanpur,100.0,51.2,80.48
Relief Nepal Okhaldhunga #2,Manang,100.0,54.58,81.83
Relief Nepal Okhaldhunga #2,Morang,100.0,57.53,83.01
Relief Nepal Okhaldhunga #2,Mugu,100.0,52.87,81.15
Relief Nepal Okhaldhunga #2,Mustang,100.0,69.51,87.8
Relief Nepal Okhaldhunga #2,Myagdi,100.0,60.77,84.31
Relief Nepal Okhaldhunga #2,Nawalpur,100.0,58.64,83.46
Relief Nepal Okhaldhunga #2,Nuwakot,100.0,69.9,87.96
Relief Nepal Okhaldhunga #2,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Okhaldhunga #2,Palpa,100.0,52.98,81.19
Relief Nepal Okhaldhunga #2,Panchthar,100.0,44.98,77.99
Relief Nepal Okhaldhunga #2,Parasi,100.0,51.52,80.61
Relief Nepal Okhaldhunga #2,Parbat,100.0,66.99,86.79
Relief Nepal Okhaldhunga #2,Parsa,100.0,57.2,82.88
Relief Nepal Okhaldhunga #2,Pyuthan,100.0,61.13,84.45
Relief Nepal Okhaldhunga #2,Ramechhap,100.0,70.45,88.18
Relief Nepal Okhaldhunga #2,Rasuwa,100.0,65.78,86.31
Relief Nepal Okhaldhunga #2,Rautahat,100.0,57.41,82.96
Relief Nepal Okhaldhunga #2,Rolpa,100.0,62.17,84.87
Relief Nepal Okhaldhunga #2,Rukum (East),100.0,44.16,77.66
Relief Nepal Okhaldhunga #2,Rukum (West),100.0,62.16,84.86
Relief Nepal Okhaldhunga #2,Rupandehi,100.0,59.5,83.8
Relief Nepal Okhaldhunga #2,Salyan,100.0,52.66,81.07
Relief Nepal Okhaldhunga #2,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Okhaldhunga #2,Saptari,100.0,59.66,83.86
Relief Nepal Okhaldhunga #2,Sarlahi,100.0,64.32,85.73
Relief Nepal Okhaldhunga #2,Sindhuli,50.0,46.7,48.68
Relief Nepal Okhaldhunga #2,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Okhaldhunga #2,Siraha,100.0,46.54,78.62
Relief Nepal Okhaldhunga #2,Solukhumbu,50.0,42.8,47.12
Relief Nepal Okhaldhunga #2,Sunsari,100.0,50.86,80.35
Relief Nepal Okhaldhunga #2,Surkhet,100.0,63.47,85.39
Relief Nepal Okhaldhunga #2,Syangja,100.0,54.21,81.68
Relief Nepal Okhaldhunga #2,Tanahun,100.0,62.7,85.08
Relief Nepal Okhaldhunga #2,Taplejung,100.0,53.6,81.44
